SubjectID,Ps1 Major1 Code,Ps1 Major2 Code,Ps2 Major1 Code,Ps2 Major2 Code
237730409,3,1,1,1
237730895,3,1,0,0
237742883,3,1,0,0
237746780,3,1,0,0
237747671,3,1,2,1
237752900,3,1,0,0
237756491,3,1,0,0
237756554,3,2,0,0
237759587,3,2,0,0
237760145,3,1,0,0
237767183,3,1,1,1
237768227,3,1,1,1
237769793,3,1,0,0
237771449,3,1,1,1
237776921,3,1,0,0
237777749,3,1,1,1
237778361,3,1,0,0
237781313,3,1,0,0
237785156,3,1,0,0
237786659,3,1,2,1
237787064,3,1,0,0
237790097,3,1,0,0
237792959,3,1,0,0
237793913,3,1,1,1
237795020,3,1,0,0
237797225,3,1,0,0
237798521,3,1,0,0
237798863,3,1,0,0
237799412,3,2,0,0
237800150,3,1,0,0
237801041,3,2,0,0
237802085,3,1,0,0
237810293,3,2,1,1
237812012,3,1,0,0
237812228,3,1,0,0
237812561,3,1,0,0
237813668,3,1,0,0
237814901,3,1,0,0
237815792,3,1,0,0
237818924,3,1,0,0
237822245,3,1,0,0
237822515,3,2,1,1
237823136,3,3,0,0
237823199,3,2,0,0
237824639,3,2,0,0
237825188,3,1,1,1
237825251,3,1,0,0
237826421,3,1,0,0
237826700,3,1,0,0
237826943,2,3,0,0
237854096,3,1,1,1
237854564,3,1,0,0
237897638,3,1,0,0
238005233,3,1,0,0
238087484,3,1,0,0
238097285,3,1,0,0
238129973,3,1,0,0
238180085,3,2,0,0
238533137,3,3,0,0
238613327,3,1,0,0
238629149,3,1,0,0
238630382,3,1,0,0
238642730,3,1,0,0
238658336,3,2,0,0
238659227,3,3,0,0
238659290,3,1,0,0
238665248,3,1,0,0
238682456,2,3,0,0
238682789,3,1,0,0
238682852,3,2,1,1
238689737,3,1,0,0
238690349,3,1,0,0
238706171,3,1,0,0
238723109,3,3,0,0
238744367,3,1,0,0
238809932,3,1,1,1
238810148,3,1,0,0
238832981,3,2,0,0
238835492,3,1,0,0
238835762,3,2,0,0
238844276,3,2,0,0
238855526,3,1,0,0
238868000,3,1,1,1
238868549,3,1,0,0
238868891,3,1,0,0
238869719,3,3,0,0
238879736,3,1,0,0
238888889,3,1,1,1
238891013,3,1,0,0
238897340,3,2,0,0
238897403,3,2,1,1
238916303,3,2,0,0
238918571,3,1,0,0
238923395,2,3,0,0
238928642,3,1,0,0
238929686,3,2,0,0
238930640,3,1,1,1
238930982,3,1,0,0
238931252,2,3,0,0
238933925,3,1,0,0
238934051,3,1,0,0
238934267,3,1,0,0
238935437,3,1,0,0
238936391,1,3,0,0
238936661,3,1,0,0
238940657,3,1,0,0
238941674,3,1,0,0
238942655,3,1,1,1
238947020,3,1,0,0
238947506,3,2,0,0
238952645,3,1,0,0
238952762,3,1,0,0
238953257,3,2,0,0
238954211,3,1,0,0
238955525,3,1,0,0
238955588,3,1,1,1
238955714,3,1,0,0
238957100,3,1,0,0
238959089,3,1,1,1
238966838,3,2,0,0
238968062,3,1,0,0
238968836,3,1,1,1
238970528,3,1,0,0
238971419,3,1,0,0
238971968,3,1,0,0
238978358,3,1,0,0
238979717,3,1,0,0
238979834,3,1,0,0
238980329,3,1,0,0
238980662,3,1,0,0
238983614,3,2,0,0
238986377,3,1,0,0
238986656,3,1,0,0
238986989,3,1,1,1
238987547,2,3,0,0
238987610,2,3,0,0
238989518,3,2,0,0
238991084,3,2,1,1
238992740,3,1,0,0
238993694,3,1,0,0
238993910,3,1,0,0
238994738,3,1,0,0
238995017,3,2,0,0
238995962,3,1,0,0
239001164,3,1,2,2
239022413,3,1,0,0
239027147,3,1,0,0
239076710,3,1,0,0
239076773,3,1,0,0
239126597,3,1,0,0
239133725,3,2,0,0
239149214,3,3,0,0
239155325,3,1,0,0
239375465,3,1,0,0
239399522,3,1,0,0
239701085,3,1,0,0
239704037,3,1,1,1
239832485,3,1,0,0
239835347,3,1,0,0
239835626,3,1,0,0
239837804,3,1,0,0
239838020,3,1,0,0
239838506,3,1,0,0
239839190,3,1,0,0
239841458,3,1,0,0
239843492,2,3,0,0
239846318,3,1,0,0
239849603,3,1,0,0
239850647,3,1,0,0
239852888,3,1,0,0
239853293,3,1,1,1
239855561,3,1,0,0
239859215,3,1,0,0
239861033,3,1,0,0
239861924,3,1,1,1
239863580,3,1,0,0
239867702,3,1,0,0
239868746,3,1,0,0
239895476,3,1,0,0
239895602,3,1,0,0
239913359,3,1,0,0
239915663,3,1,1,1
239916086,3,1,0,0
239934248,3,1,0,0
239935967,3,1,0,0
239937263,3,1,0,0
239937812,3,1,0,0
239939468,3,1,0,0
239951177,3,1,0,0
239952959,3,3,0,0
239980796,3,1,0,0
239981075,3,1,0,0
239982641,3,1,0,0
239995673,3,1,0,0
240001352,3,2,0,0
240035822,3,1,1,1
240047558,2,3,0,0
240052814,3,1,0,0
240055361,3,1,0,0
240085817,3,1,0,0
240121907,3,1,0,0
240136721,2,3,0,0
240136784,3,2,0,0
240155306,3,1,0,0
240179282,3,1,0,0
240187904,3,1,0,0
240189344,3,1,1,1
240214571,3,1,0,0
240234731,3,1,0,0
240240140,3,2,0,0
240242201,3,1,0,0
240253721,3,1,0,0
240256394,3,1,0,0
240278048,3,2,0,0
240279002,3,2,0,0
240289631,3,1,0,0
240293663,2,3,0,0
240295319,3,4,0,0
240296696,3,1,0,0
240305732,3,2,0,0
240329456,3,1,0,0
240329735,2,3,0,0
240336458,3,1,0,0
240340544,2,3,0,0
240361874,3,1,2,1
240379280,3,1,1,1
240393662,3,1,0,0
240403742,3,1,0,0
240425558,3,1,0,0
240454754,3,1,0,0
240457940,3,1,1,1
240486794,3,1,1,1
240487226,3,1,0,0
240490727,3,1,0,0
240513803,3,1,1,1
240514235,3,2,1,1
240546554,3,1,0,0
240554168,3,1,0,0
240555617,3,1,0,0
240560684,3,1,0,0
240561665,3,1,0,0
240574454,3,1,0,0
240616763,3,1,0,0
240617501,3,2,0,0
240617564,3,1,0,0
240618662,3,1,0,0
240619157,3,1,0,0
240619706,3,1,0,0
240619832,3,1,0,0
240628409,3,1,0,0
240660629,3,1,0,0
240683858,3,1,0,0
240700913,3,1,0,0
240730244,3,1,0,0
240740198,3,1,0,0
240747182,3,1,0,0
240797420,3,1,0,0
240801407,3,1,0,0
240997697,3,2,0,0
241016471,3,1,0,0
241019981,3,1,0,0
241023815,3,1,0,0
241397000,3,1,0,0
241403507,3,1,0,0
241403912,3,1,0,0
241404065,3,2,1,1
241404398,3,1,0,0
241413713,3,1,0,0
241413929,3,2,0,0
241420841,3,1,0,0
241421948,3,2,0,0
241449776,3,2,0,0
241450118,3,1,0,0
241450181,3,1,0,0
241451495,3,1,0,0
241452386,3,1,1,1
241453403,3,1,0,0
241468829,3,1,0,0
241470548,3,1,0,0
241511390,1,3,0,0
241513172,3,1,0,0
241513784,3,1,0,0
241537220,3,1,0,0
241537832,3,1,0,0
241544744,3,1,0,0
241555535,3,2,0,0
241557713,3,1,0,0
241578764,3,1,0,0
241613945,3,2,0,0
241625213,3,1,0,0
241626869,3,1,0,0
241649423,3,1,0,0
241649702,3,1,0,0
241655327,3,2,0,0
241684793,3,1,0,0
241696250,3,1,0,0
241755335,3,1,0,0
241758620,3,1,0,0
241760924,3,1,0,0
241773002,3,1,1,1
241786583,3,1,0,0
241789103,3,1,0,0
241792757,3,1,0,0
241797617,3,1,0,0
241800011,3,1,0,0
241800344,3,1,0,0
241842221,3,1,0,0
241876727,3,1,1,1
241986833,1,3,0,0
241988489,2,3,0,0
241988552,3,1,1,1
242029700,3,1,0,0
242033174,3,1,0,0
242035937,1,1,3,1
242068481,3,1,0,0
242070407,3,1,1,1
242078696,3,2,0,0
242199881,3,1,0,0
242201105,3,1,0,0
242201573,3,1,0,0
242284499,3,1,0,0
242309105,3,1,0,0
242310734,3,2,1,1
242321372,4,3,0,0
242367848,3,1,0,0
242368127,3,1,0,0
242368676,3,1,0,0
242372150,3,1,1,1
242373104,3,1,0,0
242391968,3,1,0,0
242413505,3,1,0,0
242416304,3,1,2,1
242437193,3,1,0,0
242461061,3,1,0,0
242484236,2,3,0,0
242505062,3,1,0,0
242506970,3,1,0,0
242549891,3,1,0,0
242595944,3,2,2,2
242620829,3,1,0,0
242622206,3,2,0,0
242636381,3,1,1,1
242639054,3,1,0,0
242643779,3,1,0,0
242667935,3,1,0,0
242668826,3,1,0,0
242671472,3,1,0,0
242696420,3,1,0,0
242698418,3,1,0,0
242700407,3,2,0,0
242712044,3,1,1,1
242718902,3,1,1,1
242759276,3,1,0,0
242786690,3,1,0,0
242792801,3,1,0,0
242843795,3,1,0,0
242847359,3,1,0,0
242959076,3,1,0,0
242959751,3,2,0,0
242986481,3,2,0,0
242986814,3,2,0,0
242987858,3,1,0,0
242995391,3,1,0,0
242995940,3,1,0,0
243077237,3,1,0,0
243162836,3,1,0,0
243165077,3,1,0,0
243367001,3,1,0,0
243448019,3,1,1,1
243448973,3,1,0,0
243449180,3,1,0,0
243523754,3,1,0,0
243684134,3,1,0,0
243684350,3,1,0,0
243684413,3,1,0,0
243747674,3,1,0,0
244481507,3,2,0,0
244733444,3,1,0,0
244958255,2,3,0,0
245498750,2,3,0,0
245581559,3,1,0,0
245583953,3,1,0,0
246741515,3,1,0,0
247072940,3,1,1,1
247077053,3,1,0,0
247274522,3,1,1,1
248347655,2,3,0,0
252029852,3,1,0,0
252084482,3,1,0,0
252478736,3,1,0,0
254575592,3,1,1,1
