SubjectID,Ps1 Major1 Code,Ps1 Major2 Code,Ps2 Major1 Code,Ps2 Major2 Code
193339835,2,1,0,0
193353443,2,1,0,0
193354550,2,1,0,0
193356206,2,1,0,0
193357781,2,2,0,0
193361066,2,1,0,0
193370714,2,1,0,0
193370930,2,2,0,0
193371209,2,1,0,0
193372100,2,2,0,0
193373198,2,1,0,0
193373477,2,2,0,0
193373882,2,1,0,0
193376618,2,1,0,0
193376825,2,1,0,0
193377230,2,1,0,0
193377716,2,1,0,0
193379354,2,1,0,0
193380335,2,1,0,0
193381343,2,1,0,0
193382387,2,1,0,0
193385456,2,1,0,0
193388192,2,1,0,0
193395536,2,1,0,0
193398821,1,2,0,0
193399100,2,1,0,0
193400261,2,2,0,0
193401305,2,1,0,0
193402196,2,2,0,0
193402475,2,1,0,0
193403825,2,2,0,0
193405670,2,2,0,0
193406228,3,2,0,0
193407947,2,1,0,0
193416029,2,1,0,0
193416092,1,2,0,0
193416515,2,1,0,0
193418981,2,1,1,1
193421375,2,1,0,0
193422113,1,2,0,0
193423004,2,1,0,0
193424597,2,1,0,0
193424723,2,1,0,0
193425551,2,1,0,0
193426721,2,1,0,0
193426784,2,2,0,0
193427207,2,1,0,0
193427549,1,2,0,0
193430960,2,2,0,0
193431302,2,1,0,0
193431581,2,2,0,0
193431725,2,1,0,0
193439870,2,1,2,1
193441319,2,1,0,0
193441994,2,1,0,0
193442480,2,1,0,0
193447430,2,1,0,0
193448780,2,1,2,1
193450229,2,1,0,0
193450904,2,1,0,0
193451183,2,1,0,0
193451948,1,2,0,0
193458248,2,1,0,0
193459139,2,2,0,0
193462298,1,2,0,0
193462577,2,1,0,0
193462703,2,1,0,0
193463135,2,1,0,0
193464638,2,1,0,0
193465925,2,1,0,0
193466267,2,1,0,0
193467563,2,1,1,1
193467707,2,1,0,0
193468724,2,2,0,0
193470047,2,1,0,0
193470110,2,1,0,0
193470326,2,2,0,0
193470875,2,2,0,0
193472378,3,2,0,0
193472720,2,1,0,0
193474223,2,2,0,0
193475105,2,1,0,0
193475231,2,2,0,0
193475726,2,1,0,0
193479290,2,1,0,0
193480946,2,1,0,0
193481009,2,1,0,0
193481342,1,2,0,0
193482449,2,1,0,0
193482728,2,1,0,0
193484078,1,2,2,1
193484420,2,1,0,0
193485311,2,1,0,0
193487093,2,1,0,0
193488137,2,1,0,0
193488533,2,2,0,0
193489298,2,1,0,0
193489424,2,1,0,0
193491143,2,1,0,0
193492745,2,2,0,0
193493267,2,1,0,0
193493393,2,1,0,0
193494563,2,1,0,0
193494707,2,1,0,0
193494770,2,1,0,0
193495112,2,1,0,0
193497326,2,1,0,0
193498550,2,1,0,0
193498766,2,1,0,0
193499936,2,1,0,0
193503959,2,2,0,0
193504301,2,1,0,0
193506083,2,1,0,0
193506299,2,2,0,0
193507802,2,1,0,0
193508288,2,1,0,0
193508909,2,1,0,0
193510412,2,1,0,0
193511708,2,1,0,0
193512653,2,1,0,0
193515542,1,2,0,0
193516586,2,1,0,0
193516928,2,1,0,0
193517540,1,2,0,0
193517756,2,1,0,0
193518494,2,2,0,0
193519997,2,1,0,0
193520618,2,1,0,0
193526171,1,2,0,0
193526666,2,1,0,0
193528106,2,1,0,0
193530689,2,2,0,0
193532201,2,1,0,0
193533029,2,1,0,0
193533578,2,1,0,0
193535144,2,1,0,0
193537637,2,1,0,0
193538375,1,2,0,0
193540283,1,2,0,0
193542767,1,2,0,0
193543784,2,1,0,0
193547960,2,1,0,0
193548176,1,2,0,0
193548518,2,1,0,0
193553738,2,1,0,0
193554134,2,1,0,0
193557554,2,2,0,0
193559696,2,2,0,0
193560038,2,1,0,0
193563476,2,1,0,0
193563602,2,1,0,0
193565159,2,1,1,1
193566878,1,2,1,1
193567436,2,1,0,0
193567553,2,1,0,0
193567706,2,1,0,0
193567985,2,1,0,0
193568174,2,1,0,0
193570937,2,2,0,0
193571207,2,1,0,0
193571333,2,1,0,0
193572656,2,1,0,0
193573547,2,2,0,0
193574132,2,1,0,0
193574348,2,1,0,0
193574897,2,2,0,0
193575302,2,1,0,0
193576616,2,1,0,0
193577507,2,1,0,0
193577786,1,2,0,0
193580243,2,1,0,0
193581692,2,1,0,0
193581962,2,1,0,0
193584977,2,2,0,0
193586147,2,1,0,0
193586210,2,1,0,0
193586975,2,1,0,0
193587713,2,1,0,0
193589432,2,1,0,0
193591025,2,1,0,0
193592510,2,1,1,1
193593122,2,2,0,0
193594013,2,2,0,0
193595732,2,1,0,0
193595885,2,2,0,0
193596290,2,2,0,0
193597388,2,1,0,0
193599449,2,1,0,0
193601483,2,1,0,0
193601636,2,1,0,0
193603355,2,2,0,0
193607252,2,2,0,0
193608917,2,1,0,0
193613156,2,2,0,0
193614443,1,1,2,1
193615613,2,1,0,0
193616999,2,1,0,0
193618502,2,1,0,0
193619789,2,2,0,0
193620131,2,1,0,0
193620959,2,2,0,0
193621850,2,1,0,0
193626800,2,1,0,0
193627070,2,2,0,0
193627286,2,2,0,0
193627412,2,2,0,0
193628492,2,1,0,0
193628762,2,1,0,0
193629041,2,1,0,0
193631588,1,2,0,0
193631930,2,1,0,0
193632479,3,2,0,0
193633433,2,1,0,0
193637618,2,2,0,0
193641389,2,1,0,0
193642559,2,1,0,0
193643945,3,2,0,0
193644341,2,2,0,0
193644557,2,1,0,0
193644899,2,1,0,0
193648373,2,1,0,0
193650983,2,2,0,0
193655888,3,2,0,0
193657121,2,1,0,0
193660226,2,1,0,0
193662836,2,1,0,0
193663448,3,2,0,0
193663907,2,1,0,0
193664249,2,1,0,0
193670360,2,1,0,0
193672943,2,1,0,0
193675832,2,1,2,1
193677614,2,1,0,0
193677830,2,1,0,0
193678595,2,1,0,0
193679207,2,1,0,0
193679270,2,1,0,0
193680719,2,1,0,0
193681826,2,1,0,0
193682285,2,2,0,0
193684679,2,1,0,0
193687352,2,1,0,0
193688396,2,1,0,0
193690520,2,1,0,0
193690916,2,1,0,0
193692977,2,1,0,0
193693805,1,2,0,0
193694147,2,2,0,0
193696478,2,1,0,0
193700726,2,1,0,0
193701275,2,1,0,0
193701464,2,1,0,0
193703120,2,1,0,0
193709078,2,1,0,0
193709204,2,1,0,0
193710311,2,2,0,0
193711625,2,1,0,0
193711688,2,1,0,0
193712516,2,1,0,0
193712921,2,3,0,0
193713533,2,2,0,0
193714919,2,1,0,0
193715531,2,2,0,0
193716296,2,1,1,1
193717187,2,1,0,0
193717313,2,1,0,0
193719095,2,1,0,0
193721489,2,2,0,0
193722596,2,1,0,0
193723334,2,1,0,0
193727177,2,1,0,0
193731911,2,1,0,0
193733693,1,2,0,0
193737536,2,1,0,0
193740884,2,1,0,0
193741865,2,2,0,0
193748831,3,2,0,0
193750829,2,1,0,0
193752827,2,1,0,0
193753502,2,1,0,0
193754582,2,1,0,0
193756364,2,2,0,0
193756913,2,1,0,0
193757957,2,1,0,0
193762412,2,1,0,0
193763429,2,1,0,0
193763762,2,1,0,0
193765976,2,1,0,0
193766039,2,1,0,0
193766651,2,1,0,0
193767209,2,1,0,0
193767416,2,2,0,0
193767695,2,2,0,0
193769054,2,1,0,0
193773446,2,1,0,0
193778513,2,1,0,0
193781249,3,2,0,0
193781528,2,1,0,0
193783580,2,1,0,0
193784075,2,1,0,0
193788593,2,1,0,0
193788809,2,1,0,0
193791329,1,2,0,0
193791545,2,1,0,0
193793174,2,1,0,0
193794155,1,2,0,0
193797935,2,1,1,1
193798673,2,1,0,0
193800455,2,1,0,0
193801193,2,1,0,0
193801346,2,1,1,1
193801472,2,1,1,1
193806566,3,2,0,0
193807979,2,2,0,0
193811543,2,1,1,1
193812713,1,2,0,0
193813262,2,1,0,0
193814036,2,1,0,0
193816952,2,1,0,0
193817105,1,2,0,0
193818401,2,2,0,0
193818671,1,2,0,0
193820885,2,1,0,0
193822388,2,1,1,1
193825124,3,1,2,1
193827374,2,1,0,0
193827527,2,1,0,0
193827860,2,1,1,1
193828688,2,1,0,0
193829984,2,1,0,0
193833971,1,2,0,0
193837652,2,1,0,0
193839713,2,2,0,0
193840541,2,1,0,0
193842476,1,2,0,0
193847057,2,1,0,0
193854311,2,2,0,0
193854374,1,2,0,0
193856984,2,1,0,0
193857533,2,1,0,0
193860026,1,2,0,0
193864661,2,1,0,0
193866596,1,2,0,0
193868441,2,2,1,1
193871240,2,2,0,0
193872410,2,2,0,0
193874129,2,1,0,0
193880366,2,1,0,0
193882274,3,2,0,0
193882823,1,2,0,0
193887926,2,2,0,0
193888997,1,2,0,0
193889276,2,2,0,0
193889888,2,1,0,0
193891337,2,1,0,0
193894496,2,2,0,0
193897790,2,1,0,0
193900031,2,1,0,0
193901813,3,1,2,1
193903136,2,2,1,1
193904639,2,1,0,0
193906484,2,2,0,0
193911893,2,1,0,0
193917518,2,1,0,0
193917788,2,2,0,0
193919300,2,1,0,0
193923629,2,1,0,0
193924799,2,1,0,0
193930136,2,1,0,0
193934375,2,2,0,0
193934501,2,1,0,0
193936436,2,1,0,0
193936706,2,1,0,0
193936985,2,1,0,0
193937111,1,2,0,0
193937597,1,2,0,0
193939784,2,1,0,0
193942673,2,1,0,0
193943411,2,1,0,0
193949243,2,1,0,0
193950017,2,1,0,0
193951979,2,1,0,0
193953428,2,1,0,0
193954319,2,1,0,0
193954652,2,2,0,0
193959602,2,1,0,0
193963508,2,2,0,0
193966451,1,2,0,0
193966793,2,1,0,0
193967216,2,1,0,0
193968449,2,1,0,0
193971374,2,2,0,0
193973984,2,1,0,0
193980158,2,1,0,0
193986485,2,1,0,0
193986674,2,1,0,0
193992785,2,1,0,0
193993523,2,1,0,0
193994630,2,1,0,0
193995242,2,1,1,1
193997366,1,2,0,0
193997645,2,1,0,0
194000993,2,1,0,0
194001146,2,2,0,0
194005196,2,2,0,0
194006402,3,2,0,0
194006555,2,1,0,0
194006825,3,2,0,0
194007293,2,1,0,0
194007842,2,1,0,0
194011622,2,1,0,0
194012171,2,1,0,0
194013836,2,1,0,0
194014232,2,1,0,0
194015456,2,1,0,0
194016473,2,2,0,0
194016959,2,2,0,0
194017301,2,2,0,0
194022179,2,1,0,0
194023565,2,1,0,0
194027651,2,2,0,0
194031089,2,1,0,0
194031152,2,1,0,0
194031431,2,1,0,0
194035607,2,2,0,0
194037389,2,1,0,0
194037947,2,1,0,0
194038343,2,1,0,0
194038496,2,1,0,0
194039945,2,1,0,0
194041907,1,2,0,0
194043689,2,1,0,0
194046983,2,1,0,0
194047469,2,1,0,0
194050421,2,2,0,0
194051096,1,2,0,0
194053985,2,2,0,0
194054597,2,2,0,0
194059853,2,1,1,1
194062346,2,2,0,0
194062472,2,1,0,0
194062616,2,1,0,0
194062679,2,1,0,0
194064677,1,2,0,0
194067350,2,1,0,0
194068916,2,1,0,0
194070554,2,2,0,0
194074541,2,1,0,0
194076476,2,2,0,0
194076602,2,2,0,0
194078726,2,1,0,0
194079464,2,2,0,0
194082074,2,1,0,0
194084621,2,1,0,0
194085791,2,2,0,0
194086061,2,1,0,0
194092424,2,1,0,0
194096051,2,1,0,0
194096546,2,1,0,0
194099831,2,2,0,0
194104439,2,2,0,0
194111900,2,1,0,0
194114636,2,1,1,1
194116481,2,1,0,0
194119028,2,1,0,0
194121143,2,1,0,0
194123393,2,1,0,0
194123879,2,1,0,0
194124500,2,1,0,0
194126831,1,2,0,0
194127047,2,1,0,0
194129108,2,2,0,0
194134022,2,1,0,0
194134787,2,1,1,1
194136974,1,2,0,0
194137739,2,1,0,0
194140007,2,1,0,0
194144318,2,2,0,0
194150951,2,1,0,0
194152337,2,2,0,0
194153624,2,1,0,0
194153840,2,2,0,0
194155073,2,1,0,0
194156234,2,1,0,0
194157899,2,1,0,0
194158448,2,1,0,0
194160356,2,1,1,1
194162417,1,2,0,0
194163029,2,1,0,0
194164136,2,1,0,0
194164253,2,1,0,0
194167421,2,2,0,0
194169392,2,1,0,0
194172767,2,1,0,0
194174612,2,1,0,0
194176853,2,1,0,0
194178725,2,1,1,1
194181398,2,1,0,0
194182910,2,1,0,0
194184071,2,2,0,0
194184350,2,1,0,0
194189696,2,1,0,0
194194430,2,1,0,0
194194943,2,2,0,0
194195501,2,2,0,0
194196392,2,1,0,0
194197985,2,1,0,0
194199218,1,2,0,0
194200379,2,1,0,0
194201486,2,2,0,0
194202098,2,1,0,0
194209352,2,1,0,0
194212736,1,1,2,1
194214698,2,2,0,0
194215103,2,2,0,0
194216147,2,1,0,0
194217992,2,1,0,0
194219585,1,2,0,0
194222843,3,2,0,0
194223122,2,1,0,0
194226902,2,1,0,0
194234030,2,2,1,1
194235749,2,1,0,0
194236640,2,1,0,0
194237468,2,1,0,0
194237810,2,1,0,0
194238143,2,1,0,0
194240267,3,2,0,0
194258429,2,1,0,0
194262209,2,1,0,0
194264819,2,1,0,0
194270498,2,2,0,0
194272622,2,1,0,0
194273729,2,1,0,0
194279417,2,1,0,0
194281253,2,1,0,0
194281406,2,1,0,0
194283188,2,1,0,0
194284016,2,1,0,0
194284700,2,2,0,0
194286536,2,1,2,1
194287274,2,1,0,0
194288039,2,1,0,0
194292035,2,2,1,1
194292710,2,2,0,0
194294951,2,1,0,0
194295572,2,1,2,1
194297165,2,1,0,0
194299280,2,1,0,0
194299343,1,2,0,0
194299496,2,1,0,0
194302169,2,1,2,1
194303654,2,2,0,0
194305526,2,1,0,0
194306075,2,2,0,0
194307704,2,1,0,0
194310809,2,2,0,0
194313608,2,2,0,0
194314157,2,1,0,0
194321474,2,2,0,0
194321690,2,1,0,0
194324633,2,1,0,0
194333543,2,1,0,0
194333975,2,2,0,0
194334101,2,1,0,0
194334587,2,1,0,0
194336036,2,1,0,0
194337755,3,2,0,0
194338430,2,1,0,0
194339168,2,1,1,1
194339231,2,1,0,0
194345279,2,2,0,0
194345837,2,1,0,0
194356187,2,1,0,0
194357393,2,1,0,0
194360219,2,2,0,0
194361722,2,1,0,0
194361875,2,1,0,0
194366519,2,1,0,0
194367410,2,1,0,0
194369957,2,1,0,0
194370848,2,1,0,0
194379137,2,1,0,0
194381135,3,2,0,0
194382638,2,1,0,0
194390108,2,1,0,0
194390657,2,1,1,1
194392439,1,2,0,0
194393582,2,1,0,0
194394473,2,1,0,0
194398127,2,1,0,0
194398460,2,1,0,0
194413886,2,2,0,0
194415182,3,2,0,0
194415731,2,2,0,0
194419385,2,1,0,0
194422922,2,1,0,0
194429096,2,1,0,0
194431283,2,1,1,1
194436503,2,1,1,1
194436935,2,1,0,0
194440130,2,1,0,0
194440742,2,2,0,0
194449868,2,2,0,0
194453774,2,1,0,0
194455088,2,1,0,0
194461730,2,1,0,0
194469524,2,1,0,0
194469803,2,1,0,0
194481044,2,1,0,0
194502707,2,2,0,0
194510789,2,1,0,0
194513345,2,1,0,0
194514974,2,1,0,0
194535683,2,1,0,0
194573348,2,1,0,0
194577956,2,1,0,0
194579522,2,1,0,0
194586650,2,1,0,0
194589881,2,1,1,1
194598665,2,1,0,0
194601923,2,1,0,0
194607422,2,1,1,1
194607638,2,2,0,0
194608313,2,1,0,0
194612156,2,2,0,0
194612489,2,1,0,0
194613047,2,1,0,0
194613326,2,1,0,0
194617439,2,1,0,0
194625242,2,1,0,0
194626754,2,1,0,0
194636339,2,2,0,0
194636402,2,1,0,0
194644898,2,3,1,1
194647913,2,1,0,0
194655041,2,1,1,1
194655599,2,1,0,0
194657318,2,2,0,0
194657588,2,1,0,0
194657651,2,1,0,0
194659163,2,2,0,0
194660198,2,1,0,0
194661305,2,1,0,0
194664167,2,2,0,0
194665886,2,1,0,0
194666561,2,2,0,0
194666624,2,2,0,0
194667947,2,1,0,0
194672798,2,1,0,0
194673077,2,1,0,0
194676704,2,1,0,0
194679467,2,1,0,0
194681564,2,1,0,0
194682815,2,1,0,0
194683004,2,2,0,0
194685281,2,1,0,0
194685893,2,1,0,0
194687063,1,2,0,0
194690132,2,1,0,0
194691176,2,2,0,0
194696738,2,1,0,0
194697017,2,2,0,0
194698115,2,1,0,0
194698178,2,1,0,0
194699195,2,1,0,0
194700086,2,1,0,0
194701382,2,1,0,0
194701805,2,1,0,0
194701994,2,2,0,0
194704604,2,1,1,1
194704883,2,2,0,0
194705990,2,1,0,0
194708447,2,2,0,0
194709464,2,1,0,0
194709734,2,1,1,1
194711120,2,1,0,0
194713793,1,2,0,0
194713946,2,1,0,0
194716682,2,1,0,0
194716862,1,2,0,0
194717141,2,1,0,0
194717636,2,1,0,0
194717969,2,1,0,0
194718185,2,2,0,0
194720921,2,1,0,0
194722577,2,1,0,0
194723468,2,2,0,0
194723594,2,2,0,0
194723747,2,2,0,0
194724359,2,1,0,0
194725529,2,1,1,1
194727437,2,1,0,0
194728328,2,1,0,0
194729894,2,1,0,0
194731487,2,1,1,1
194731550,2,1,1,1
194732108,2,1,0,0
194732162,2,2,0,0
194733890,2,2,0,0
194734502,2,1,0,0
194736617,2,2,0,0
194739344,2,1,0,0
194739560,2,1,0,0
194743619,2,1,0,0
194744753,2,2,0,0
194745185,2,1,0,0
194746481,2,2,0,0
194747795,2,1,0,0
194752466,2,2,1,1
194753114,2,1,0,0
194754986,2,1,0,0
194755454,2,1,0,0
194761502,2,1,0,0
194761718,2,2,0,0
194762177,1,2,0,0
194762519,1,2,0,0
194762852,2,1,0,0
194764022,2,1,0,0
194764364,2,2,0,0
194764571,2,1,0,0
194766632,2,1,0,0
194768225,2,1,1,1
194768288,2,1,0,0
194770007,2,2,0,0
194774714,2,1,0,0
194774930,2,1,0,0
194775695,1,2,0,0
194777261,2,1,0,0
194778980,2,2,0,0
194780618,1,2,0,0
194782121,2,1,0,0
194783291,2,1,0,0
194784056,2,2,0,0
194785559,2,1,0,0
194788970,2,1,0,0
194790689,2,1,0,0
194790905,2,1,0,0
194792750,2,1,0,0
194793029,1,2,0,0
194793092,2,2,0,0
194794685,2,1,0,0
194795090,2,2,0,0
194795918,2,1,0,0
194795981,2,1,0,0
194797943,2,2,1,1
194798222,2,1,1,1
194798717,2,1,0,0
194801660,1,2,0,0
194802155,2,2,0,0
194802614,1,2,0,0
194802767,2,2,0,0
194803109,2,1,0,0
194803172,2,2,0,0
194804063,2,1,0,0
194806826,2,1,1,1
194807069,1,2,0,0
194808518,2,1,0,0
194810084,2,2,0,0
194812019,2,1,0,0
194817977,2,1,0,0
194818382,2,1,0,0
194819273,2,1,0,0
194819480,2,1,0,0
194820038,3,2,1,1
194821757,2,1,0,0
194821883,2,1,0,0
194822585,2,1,0,0
194824943,2,1,0,0
194827499,1,2,0,0
194828939,2,1,0,0
194830109,2,1,0,0
194830316,2,1,0,0
194830937,2,1,0,0
194831486,2,1,0,0
194831891,2,1,0,0
194832935,2,1,0,0
194833331,2,2,0,0
194834474,2,2,0,0
194839289,2,1,0,0
194841566,2,1,0,0
194842457,3,2,0,0
194843384,2,1,0,0
194843600,2,1,0,0
194844086,2,1,0,0
194844554,2,2,0,0
194845319,3,2,0,0
194847866,2,1,1,2
194849648,2,1,0,0
194850323,2,1,0,0
194850818,2,1,0,0
194852105,2,1,0,0
194852294,2,3,1,1
194853059,2,2,0,0
194855732,2,1,0,0
194856344,2,2,0,0
194858621,2,1,0,0
194863139,2,1,0,0
194863355,2,1,0,0
194868026,2,2,0,0
194868971,2,1,0,0
194869592,2,1,0,0
194869808,1,2,0,0
194871158,1,2,1,1
194873435,3,2,0,0
194875271,1,2,0,0
194877890,2,1,0,0
194878961,2,2,0,0
194884244,2,1,0,0
194884739,2,2,0,0
194885288,2,2,0,0
194888645,2,1,0,0
194889932,2,1,0,0
194890490,2,1,0,0
194890544,2,1,0,0
194890760,2,1,0,0
194891867,2,2,0,0
194891993,3,2,0,0
194892416,2,1,0,0
194892884,2,1,0,0
194893433,1,1,2,1
194894819,2,1,0,0
194896043,2,1,0,0
194896259,2,1,1,1
194896817,2,1,0,0
194896997,2,1,0,0
194897618,2,2,0,0
194897825,2,2,0,0
194899463,2,1,0,0
194899886,2,1,1,1
194901119,1,2,0,0
194903513,2,2,0,0
194903792,3,2,0,0
194904404,2,2,0,0
194905790,2,1,0,0
194907203,2,1,0,0
194909750,2,1,0,0
194910920,2,1,0,0
194911199,2,1,0,0
194912360,2,1,0,0
194913125,2,1,0,0
194913593,2,1,0,0
194914079,2,2,0,0
194918381,2,2,1,1
194919884,2,1,0,0
194921261,2,1,0,0
194925014,1,2,0,0
194926337,4,2,0,0
194926949,2,1,0,0
194927291,2,1,0,0
194927840,2,2,0,0
194928056,2,1,0,0
194928119,2,1,0,0
194928452,2,2,0,0
194930171,2,2,0,0
194932232,2,1,0,0
194935094,2,1,0,0
194935526,2,1,0,0
194937704,2,1,0,0
194938532,2,1,0,0
194939297,2,1,0,0
194939360,2,1,0,0
194939576,2,1,0,0
194939639,2,2,0,0
194943392,2,1,0,0
194944004,2,2,0,0
194944832,2,1,0,0
194946218,1,2,0,0
194946893,2,1,0,0
194947109,1,2,0,0
194947721,2,1,2,1
194948612,1,2,0,0
194950547,3,2,0,0
194952788,2,1,0,0
194956019,2,1,0,0
194956910,2,1,0,0
194958908,1,2,0,0
194959736,2,1,0,0
194959916,2,1,0,0
194960321,3,2,0,0
194966648,2,1,0,0
194967602,2,2,0,0
194968772,2,1,0,0
194971841,2,1,0,0
194973227,2,1,0,0
194974055,2,1,0,0
194974514,2,1,0,0
194975900,2,1,0,0
194977124,2,2,0,0
194978483,2,1,1,1
194981795,2,1,1,1
194982470,2,1,0,0
194985026,2,1,0,0
194985080,2,1,0,0
194986745,4,2,0,0
194988158,2,1,0,0
194993108,2,1,0,0
194994206,1,2,0,0
194994944,2,1,0,0
194995223,2,2,0,0
194996789,2,1,0,0
194997194,2,2,0,0
194997410,2,1,0,0
194998022,2,1,0,0
194998571,2,1,0,0
195000353,2,2,0,0
195001244,2,2,0,0
195002693,2,1,0,0
195003395,2,2,0,0
195004565,2,1,0,0
195004754,2,1,0,0
195005204,2,1,0,0
195005753,2,1,0,0
195006590,2,2,0,0
195007418,1,2,0,0
195007481,2,2,0,0
195010919,2,2,0,0
195011747,2,2,0,0
195011873,2,1,0,0
195012638,2,1,0,0
195013745,2,1,0,0
195014672,2,2,0,0
195014879,2,1,0,0
195015707,2,1,0,0
195015986,2,1,0,0
195018047,1,2,0,0
195018326,2,2,0,0
195020315,2,1,0,0
195021611,2,1,0,0
195024626,2,1,0,0
195024743,2,1,0,0
195025175,2,1,0,0
195026192,2,1,0,0
195026345,2,1,0,0
195028955,2,1,0,0
195030584,2,1,0,0
195032087,2,1,0,0
195034697,2,1,0,0
195034760,2,2,0,0
195038324,2,2,0,0
195038477,3,2,0,0
195040664,2,1,0,0
195042230,2,1,1,1
195044498,1,2,0,0
195045119,3,2,0,0
195045389,2,1,0,0
195046838,2,2,0,0
195047117,2,1,0,0
195048683,2,1,0,0
195048899,2,1,0,0
195054308,2,1,0,0
195054857,2,2,0,0
195054983,2,1,0,0
195056144,2,1,0,0
195057530,2,1,0,0
195058763,2,2,0,0
195059438,2,1,0,0
195060392,2,2,0,0
195060662,2,1,0,0
195064721,2,1,0,0
195066161,2,1,0,0
195068960,1,2,0,0
195070409,1,2,0,0
195071084,2,1,0,0
195072254,2,2,0,0
195073505,2,1,0,0
195074180,2,1,0,0
195074522,2,1,0,0
195077870,2,1,0,0
195080147,2,1,0,0
195080480,2,2,0,0
195080759,2,1,0,0
195083153,2,1,0,0
195085151,2,1,0,0
195085430,2,2,0,0
195087887,2,1,0,0
195088166,2,1,0,0
195089057,2,1,0,0
195091514,2,1,0,0
195092072,2,1,0,0
195095474,2,1,0,0
195095690,2,2,0,0
195097130,2,1,0,0
195098021,2,1,0,0
195098570,2,2,0,0
195100847,2,1,0,0
195102962,2,1,0,0
195103115,2,2,0,0
195106103,2,1,0,0
195106589,2,1,0,0
195108317,1,2,0,0
195108866,2,1,0,0
195109820,2,1,0,0
195111323,2,1,0,0
195111881,2,1,0,0
195112088,2,1,0,0
195113231,2,1,0,0
195113510,2,1,0,0
195116120,2,2,0,0
195116885,2,1,0,0
195118946,2,1,0,0
195124481,2,2,0,0
195126533,2,1,0,0
195127982,2,1,1,1
195128252,2,1,0,0
195129026,2,1,0,0
195131609,2,1,0,0
195134552,2,1,0,0
195140240,1,2,0,0
195140789,2,1,0,0
195141347,2,2,0,0
195142175,2,2,0,0
195143129,3,2,0,0
195143804,1,1,2,1
195144083,2,1,0,0
195144848,2,2,0,0
195146567,2,2,0,0
195147458,2,1,0,0
195148871,2,2,0,0
195149645,2,1,0,0
195150257,2,2,0,0
195150653,2,2,0,0
195151085,2,1,0,0
195151697,2,2,0,0
195152381,2,1,0,0
195154307,2,1,0,0
195155054,2,2,0,0
195157259,2,1,0,0
195158339,2,1,0,0
195158555,2,1,0,0
195162605,2,1,0,0
195165008,2,1,0,0
195165404,2,1,0,0
195167591,2,1,0,0
195167654,2,1,0,0
195173423,2,1,0,0
195174314,2,1,0,0
195175079,2,2,0,0
195175700,2,1,0,0
195181937,2,2,0,0
195185951,2,1,0,0
195186779,2,1,0,0
195191513,2,2,0,0
195192404,2,1,0,0
195194465,2,1,0,0
195195419,1,2,0,0
195196094,1,2,0,0
195199406,2,2,0,0
195201314,2,1,0,0
195204815,2,1,0,0
195205499,2,2,0,0
195205985,2,1,0,0
195207425,2,1,0,0
195208595,1,2,0,0
195209612,3,2,0,0
195210224,2,1,0,0
195215237,2,1,0,0
195215363,2,1,0,0
195215570,2,1,1,1
195219629,2,1,0,0
195219908,2,1,0,0
195221258,2,1,0,0
195221870,2,2,0,0
195222977,2,1,0,0
195224480,2,1,0,0
195224543,2,1,0,0
195229493,2,1,0,0
195230105,2,1,0,0
195231275,2,1,0,0
195232445,2,1,0,0
195233057,2,1,0,0
195233336,2,2,0,0
195235946,2,1,0,0
195238619,2,1,0,0
195240590,2,2,0,0
195241076,2,1,0,0
195241418,2,2,0,0
195246359,2,2,0,0
195246701,2,2,0,0
195255944,2,1,0,0
195256376,2,2,0,0
195256655,2,1,0,0
195258068,2,1,0,0
195259571,2,1,0,0
195260462,2,1,0,0
195264116,2,2,0,0
195267320,3,2,0,0
195267806,1,2,0,0
195271433,2,2,0,0
195271712,1,2,0,0
195272324,2,2,0,0
195280613,2,1,0,0
195280766,4,2,0,0
195280892,2,2,0,0
195283718,2,1,0,0
195283961,2,1,1,1
195285194,2,1,0,0
195290567,2,1,0,0
195291116,2,1,0,0
195293429,2,2,0,0
195294653,3,2,0,0
195297209,2,1,0,0
195301664,2,1,0,0
195302888,2,1,0,0
195307901,2,1,0,0
195313859,2,1,0,0
195314687,2,2,0,0
195320717,2,2,0,0
195322220,2,1,0,0
195327161,2,1,0,0
195329348,2,2,0,0
195332633,2,1,0,0
195334847,2,1,0,0
195344153,1,2,0,0
195346214,2,2,0,0
195346952,2,2,0,0
195348671,2,1,0,0
195352118,1,2,0,0
195355340,2,1,0,0
195355556,2,1,0,0
195358418,2,1,0,0
195359642,1,2,0,0
195363143,2,1,0,0
195365933,2,1,0,0
195369434,2,1,0,0
195370604,2,2,0,0
195370883,2,1,0,0
195373151,2,1,0,0
195377948,2,1,0,0
195378497,2,1,0,0
195378560,2,1,0,0
195378902,2,1,0,0
195379181,2,2,0,0
195380279,2,1,1,1
195382277,2,1,0,0
195383357,2,1,0,0
195385202,2,1,0,0
195385418,2,1,0,0
195389468,2,1,0,0
195391925,1,2,1,1
195392051,2,2,0,0
195396047,2,2,0,0
195397001,2,1,0,0
195397829,2,1,0,0
195399674,2,1,0,0
195405299,3,2,0,0
195411932,2,1,0,0
195413318,2,2,0,0
195413588,2,3,0,0
195414416,2,2,0,0
195416819,2,2,0,0
195417647,1,2,0,0
195417980,2,1,0,0
195418601,2,1,0,0
195418844,2,2,0,0
195419339,2,2,0,0
195419888,2,1,0,0
195422624,2,1,0,0
195422777,2,1,0,0
195424280,2,1,0,0
195427511,2,2,0,0
195428861,2,1,0,0
